id,text,label,dataset_id
072-12245,A 250 fine if youre caught with a plastic bag coming out of a store Plastic bag police anyone ,1,72
072-11767, The president campaigned against this type of legislation ,0,72
072-3190,Our national debt is as low as it has been since World War II ,1,72
072-2292,Hillary Clinton and her campaign of 2008 startedthe birther controversy ,1,72
072-1021,Says Robert Hurt supports the tax loopholes that send American jobs overseas ,1,72
072-2277, U S Reps Paul Ryan Sean Duffy and Reid Ribble are shutting down town hall meetings or making their constituents pay to attend them ,1,72
072-2759,Says families now pay out 40 percent of their income to taxes ,0,72
072-8457,On whether he supports Don t Ask Don t Tell ,1,72
072-2578,Says Rep Jon Runyan voted to redefine rape ,1,72
072-12570,The cost of living increase in Social Security is tied to wage inflation ,1,72
072-6143,McDonalds hamburgers are only 15 percent real beef The other 85 percent is meat filler cleansed with ammonia which causes stomach and intestinal cancer ,1,72
072-4704,Says Barack Obamas regulatory adviser Cass Sunstein wants to ban hunting and says animals should be represented in court ,0,72
072-11206,Says a gun bill before the Senate is proposing the universal registration of all firearms and their owners ,1,72
072-854, Obama s Ten Point Plan to Change the Second AmendmentBan use of firearms for home defense ,1,72
072-11430,Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case ,0,72
072-11534,As a result of Obamacare California seniors face benefit cuts of over 1 700 ,1,72
072-9336,Rhode Island already gets more revenue per capita from gambling than any other state in the country ,0,72
072-6800,Says Obamacare is the largest middle class tax increase in history ,1,72
072-1336,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom ,1,72
072-3191,Every time the people from Newport Tent work in a city or town they have a whole different set of permits that they have to get in order to pitch a tent ,0,72
072-5615,Says that under Mitt Romney 89 million Americans could be denied coverage if they have a pre existing condition ,0,72
072-12142,This town Wilmington Ohio hasnt taken any money from the government They dont want any money from the government ,1,72
072-9057,Only 14 percent of Catholics agree with the Vaticans position that abortion should be illegal ,0,72
072-6856,Says when she helped get 15 billion more for veterans care Kucinich voted No ,0,72
072-5306,Spending of government money is 17 percent less than it was a decade ago ,0,72
072-3023,On running a civil and polite campaign,1,72
072-7426,Says Sidney Blumenthal wrote that the Benghazi attack was almost certainly preventable Clinton was in charge of the State Department and it failed to protect U S personnel and an American consulate in Libya ,1,72
072-10091,On whether the governor of Massachusetts should be able to appoint an interim U S senator,1,72
072-5745,Congresswoman Ros Lehtinen has long record of voting against VA backlog fixes ,1,72
072-4954,Independent voters have a ten point margin in favor of Mitt Romney right now ,0,72
072-3242,Food stamps have gone up two and a half times under Barack Obama ,1,72
072-10150,Under the Nuclear Nonproliferation Treaty enrichment has been limited to basically the weapons states ,1,72
072-6502,Virginia spends 400 000 on abstinence programs while losing 2 5 million in federal funds due to Gov Bob McDonnells political agenda ,0,72
072-1917,What we have now is the most generous in my opinion good time bill in the entire United States ,1,72
072-4696,Says Newt Gingrich said Spanish is the language of the ghetto ,0,72
072-4724,The health care bill cuts the deficit by over 1 trillion dollars ,0,72
072-9144,Says campaign contributions to her rival for a state House seat was money intended for schoolchildren ,1,72
072-135,The NCAA will get billions from the mens basketball tournament Players get a trophy ,0,72
072-10348, McCain opposes repeal of the death tax ,0,72
072-5459,SaysPresident Obama hijacked the farm bill and turned it into a food stamp bill ,1,72
072-4060,When the City and the Fairmount Park Conservancy invested 5 million in Hunting Park crime went down 89 percent within a half mile radius of the park over the next three years ,0,72
072-1005, Since 1981 reconciliation has been used 21 times Most of it s been used by Republicans ,0,72
072-11497,Says she wiped out the state Agriculture Departments inspections of eggs at retail sites like grocery stores ,1,72
072-11711,Says President Barack Obama told a room of students Children every time I clap my hands together a child in America dies from gun violence and then a child told him he could solve the problem by not clapping any more ,1,72
072-6790,Minnesota is kicking butt relative to Wisconsin on everything from employment and job creation to school test scores educated work force and a host of other factors and rankings,0,72
072-7930,Says Rick Perry and the Republican controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session reducing their abilities to fight recent wildfires ,1,72
072-2365,A report just came out that if we continue with President Obamas policies were looking at over 9 percent unemployment next year in the fourth quarter ,1,72
072-5019,Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts ,1,72
072-5832,Says Barack Obama told the U S Coast Guard Academy that the number one threat to the military and the world today is global warming ,0,72
072-2188,Dem controlled Ohio House voted to change the process to create objective criteria to modify the Constitution to take politics out of the efforts to draw legislative boundaries ,1,72
072-10840,Lincoln Chafee voted with President George W Bush and the conservative leadership 76 of the time ,0,72
072-10923, We must deal with the here and now and assure affordable fuel for America by increasing domestic production ,1,72
072-3143,Says that Mitt Romney while he was in Arizona said he believes the states SB 1070 immigration law should be the model for national immigration laws ,1,72
072-873,In states where the federal government helps run these health care marketplaces the average American will have more than 50 different plans to choose from with different levels of coverage ,0,72
072-8171,Under President Barack Obamas jobs bill you can sue if you are unemployed and dont get the job and think you werent hired because you are unemployed ,0,72
072-11448, This guy didn t even support Ronald Reagan ,0,72
