id,text,label,dataset_id
072-588,Right now the Congressional Budget Office says up to 20 million people will lose their insurance as Obamacare goes into effect next year ,1,72
072-344,Under current U S immigration policy literally one person with a green card can in the extreme bring in more than 270 of his relatives ,1,72
072-5851,President Obamas refusal to grant permits for offshore drilling is one reason gasoline prices are soaring ,1,72
072-8514,Sen Jim Webb persists on negating Sen Mark Warners votes,1,72
072-883,The United States regulations are among the most difficult in the world ,1,72
072-8717,Mary Burke wasted 12 5 million dollars on a vacant lot in a move that could cost taxpayers nearly 25 million ,1,72
072-9820,RNC version of a Hillary Clinton valentine Roses are red violets are blue I ll raise your taxes and there is nothing you can do ,1,72
072-11627,A strong bipartisan majority in the House of Representatives voted to defund Obamacare ,1,72
072-12605,Rand Paul wants to end all federal faith based initiatives and even end the deduction for religious charities ,0,72
072-10687,Romney used to favor gun control and said he didn t want to go back to Reagan Bush ,0,72
072-3818,When it comes to taking cuts in tough budget times Wisconsin state workers havent had to sacrifice ,0,72
072-4879, I m predicting the Saints will go not only undefeated but all the way through the Super Bowl something that s never been done before ,1,72
072-3474,Republicans approved 12 times larger tax breaks for people making over 350 grand than for the average middle class person ,0,72
072-4906,Dan Seals has been running for office since before there were like iPods ,1,72
072-8180,Says by reducing chronic health care costs in the State of Georgia we can reduce the 32 8 billion lost each year due to lack of productivity and economic costs ,0,72
012-3523,Lawyers for police in bad shootings often advise shooters not to write reports or even speak to commanders or investigators Ferguson,1,12
072-2325,Under Hillary Clinton State Department officials were sending official thank yous to people who gave to the Clinton Foundation ,1,72
072-5877,We had 6 000 oil and gas spills in 2012 with more oil and gas spreading in the United States than the entire Exxon Valdez spill ,0,72
072-5472,The most recent survey of climate scientists said about 57 percent dont agree with the idea that 95 percent of the change in the climate is caused by CO2 ,1,72
012-3530,Police have thrown something at the crowd Not sure what tho Protester says they have enough bullets for everybody down here Ferguson,1,12
072-12435,Says Newt Gingrich co sponsored a bill with Nancy Pelosi that would have given 60 million a year to a U N program supporting Chinas brutal one child policy ,1,72
072-6106,Says Texas unemployment is dire in various ways such as a doubling in the jobless rate during Rick Perrys governorship Also the Texas rate has increased faster than the national rate during Barack Obamas presidency ,0,72
072-11050,Latinos now make up the majority population in Texas ,1,72
072-5201,Says Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence ,1,72
012-2775,Reports of fatality and injuries following shootout ahead of Dammartin en Goele hunt live coverage CharlieHebdo,1,12
072-11298,A fairly limited number of people 25 million to 30 million will be allowed to access a national health insurance exchange ,0,72
072-9102,When Mitt Romney was governor the fact is that the average income for a family in Massachusetts went up by 5 500 ,0,72
012-3390,Technology can be used to expand democracy or enforce tyranny Where we draw the line matters Ferguson ,0,12
072-2484,Says Hillary Clinton believes that all abortions should be legal even on the due date of that unborn child ,1,72
012-3434,After the whistleblower revealed what was happening he was summarily harassed got drug tests car taken amp transferred Ferguson StLouis,0,12
072-9530,Says she has quadrupled agents to secure our border ,0,72
072-522,Republican gubernatorial candidate Eric Greitens spent another 600 000 on image consultants to rebrand his charity The Mission Continues ,0,72
072-3543,Donald Trump Protester Speaks Out I Was Paid 3 500 To Protest Trumps Rally ,1,72
072-6647,For the first time in history Thors hammer is being held by a woman ,0,72
012-2041,More than 80 000 police officers are involved in search for CharlieHebdo suspects Cherif and Said Kouachi ,0,12
072-2973,More than half of the births in Texas are paid for by Medicaid ,0,72
012-2809,Update AFP reports an armed man has taken a hostage in a kosher grocery in Paris,1,12
072-11782,ACORN could get up to 8 5 billion more tax dollars despite being under investigation for voter registration fraud in a dozen states ,1,72
072-9767,On serving out his gubernatorial term,1,72
072-11295,Under Mary Burkes leadership Commerce Department business incentive programs had major shortcomings and 40 percent of jobs didnt materialize ,0,72
072-10966, We spent 223 million on a bridge in Alaska to an island with 50 people on it ,1,72
072-10293,Rhode Island is one of only six states to use E Verify ,1,72
072-10069,Nine out of the 10 poorest states are Red states ,0,72
072-2872,Says Hillary Clinton told the Des Moines Register on Aug 8 2015 I will get the NRA shut down for good if I become president If we can ban handguns we will do it ,1,72
072-1764,Oregon is the only state out of the 50 states in the USA that continues to pay 100 of the medical benefits for its employees and their families ,1,72
072-1949,If the House of Representatives fails to extend the middle class tax cuts 400 000 middle class Rhode Island families will see their federal income taxes increase ,1,72
012-4850,MORE Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters ,1,12
012-4728,FBI working with Canadian authorities to determine if Ottawa shooting was an act of terrorism ,1,12
072-285,Says Cape May Cumberland Salem and part of Atlantic counties are all south of the Mason Dixon line ,1,72
012-2756,Terrorist Attack footage today 11 dead in Paris newspaper ,0,12
072-4240,Austin mayoral candidate Steve Adler admitted his law firm worked with Koch Industries for nearly a decade ,0,72
072-4091,Says a liberal immigration reform group endorsed his GOP primary opponent Dave Brat ,1,72
072-1146,Says Texas has the fourth lowest debt per capita of any state in the nation and we are the lowest of any of the big states ,0,72
012-2919, Hands up Don t shoot ferguson ,0,12
072-4081,The administration has issued rules for 1 abortions in ObamaCare and requires all persons enrolled in insurance plans that include elective abortion coverage to pay an abortion premium ,1,72
072-7034,Says Mitt Romney has flip flopped on his support for President Reagans policies ,0,72
012-5014,OTTAWA SHOOTING Soldier shot at memorial Parliament Hill on lockdown Harper Mulcair Trudeau safe ,0,12
012-1429,Video has emerged showing the moment gunmen opened fire at CharlieHebdo s HQ in Paris ,0,12
012-230,Fear is what criminals want Show no fear The media must calm down and wait for information and stop the speculation Thanks sydneysiege,0,12
072-8216,Slim Jims just recently cost 99 cents but now cost 2 69 ,1,72
012-2434,BREAKING Shots fired hostages taken in manhunt for CharlieHebdo attackers police say ,1,12
072-1652,The GOP budget plan would cut nearly a million jobs ,0,72
072-9390,A 300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state ,1,72
072-8870,I have tremendous support from women ,1,72
012-1206,The right 2 draw Muhammad without being shot is as precious to many of us as Muhammad is to the CharlieHebdo killers ,0,12
072-5899,The Obama administrations cap and trade plan would create a 1 761 yearly energy tax ,1,72
072-2511,Sen Sherrod Browns vote helped pass Barack Obamas job killing health care law which slapped small businesses throughout Ohio with a 500 billion tax increase ,1,72
072-6874,Sean Duffy backed plan to privatize Social Security ,1,72
072-4903,Cap and trade legislation that Zack Space supported would cost the average household approximately 1 761 per year in increased energy rates ,1,72
072-7103,Says the new Dodd Frank financial law requires a 20 percent down payment to buy a house ,1,72
012-2904,What do ISIS Ferguson Benghazi and Mali have in common All were triggered by the over supply of US arms ,0,12
012-4039,Prince loves this city He fell for the Toronto woman trap Happens to the best of them ,0,12
