,id,text,label
3557,3557,Trichinopoly was incorporated into the Madras Presidency the same year and the district of Trichinopoly was formed with the city of Trichinopoly or Tiruchirappalli as its capital ,0
3558,3558,Jardine in a letter to Verity s father wrote Hedley has come through his first tour triumphantly no mean feat to start with the stiffest tour but particularly for a slow left hander ,0
3559,3559,After linking with the battalion the squadron began reconnoitring and engaged German infantry and armour they encountered ,0
3560,3560,Mysteries and westerns alternated regularly for the first thirty titles with a few books not in either genre such as P G Wodehouse s Quick Service bound with his The Code of the Woosters ,0
3561,3561,However he was again unable to prevent 6 point defeat and Geelong were eliminated from the finals series ,0
3562,3562,The fourth Test in front of Hutton s home crowd was his least successful of the series ,0
3563,3563,The Federal Capital Territory later renamed the Australian Capital Territory was formed in 1911 as the location for the future federal capital of Canberra ,0
3564,3564,Neil Fisher writing for The Times described Smith as heir apparent to Jenkins the pair had first met when Smith won a competition at the Llangollen International Musical Eisteddfod ,0
3565,3565,Ray was unable to examine Robinson s manuscript but suggested that Robinson s rat could not have been the brown rat because that species did not reach the Americas until about 1800 and may instead have been O antillarum ,0
3566,3566,After being helped off the ice by a trainer Daniel remained in the game for a shift before leaving the contest entirely ,0
3567,3567,The company gradually recovered and the following year became profitable again ,0
3568,3568,It was only following Pedro II s majority in 1840 however that the Academy became a powerhouse part of the Emperor s greater scheme of fomenting a national culture and consequently uniting all Brazilians in a common sense of nationhood ,0
3569,3569,The unusual task was possible said Larry Silverstein because it was designed to allow for entire portions of floors to be removed without affecting the building s structural integrity on the assumption that someone might need double height floors ,0
3570,3570,In America neoconservative aspirations to use the United States military power to further destroy evildoers are thrown off track by the election of George H W Bush to the presidency followed by the election in 1992 of Bill Clinton which left them totally out of power ,0
3571,3571,Thrasybulus had been one of the first to oppose the oligarchy and had been exiled to Thebes shortly after its rise to power ,0
3572,3572,Their advance was supported by both field artillery and the heavy guns of Turgut Reis and the other warships positioned off the coast the assault gained the Ottomans about by nightfall ,0
3573,3573,It was released under the same name as the film with a picture of actress Christine Hakim on the cover ,0
3574,3574,Activism as represented in OWU s founding vision has had a significant role in Ohio Wesleyan s history ,0
3575,3575,The top three graduate majors by enrollment are business administration educational leadership and accounting respectively ,0
3576,3576,Apart from the usual numerals Tamil has numerals for 10 100 and 1000 ,0
3577,3577,Its curriculum focused on the Confucian classics for local officials ,0
3578,3578,Waugh made no public rebuttal of these charges an open letter to the Cardinal Archbishop of Westminster was prepared but on the advice of Waugh s friends was not sent ,0
3579,3579,At her trial Joan stated that she was about nineteen years old which implies she thought she was born around 1412 ,0
3580,3580,These beliefs are expressed through the classroom lectures of Dubois Rico s teacher for History and Moral Philosophy ,0
3581,3581,Another alleged diagnostic feature is the presence of an entepicondylar foramen an opening near the distal or far end of the bone on the humerus upper arm bone however Sarmiento found this feature in 4 out of 11 specimens and on one side of a fifth and Stump noted that the foramen occurred in specimens from across the potto s range ,0
3582,3582,Most of Belgium s home games are played at the King Baudouin Stadium in Brussels ,0
3583,3583,Pennsylvania is estimated to have once had at least 1 500 covered bridges and is believed to have had the most in the country between 1830 and 1875 ,0
3584,3584,The choirs will also be led by their own directors in performing choral selections of their choosing ,0
3585,3585,To mollify him Thomas was allowed to crown the King publicly at a church council held soon after the coronation ,0
3586,3586,Undifferentiated endometrial carcinomas make up less than 1 2 of diagnosed endometrial cancers ,0
3587,3587,A French plan to invade Britain was defeated following naval battles at Lagos and Quiberon Bay and a resumed French advance on Hanover was halted by a joint British Hanoverian force at the Battle of Minden ,0
3588,3588,After Roosevelt s election Evans fiercely opposed the New Deal describing it as a great danger to the nation he argued that it was a Jewish policy that endangered American freedom reserving particular scorn for Treasury Secretary Henry Morgenthau Jr who was Jewish ,0
3589,3589,She has the power that homosexuals would like to have and they attempt to attain it by idolizing her ,0
3590,3590,The Texians made camp in a wooded area along the bank of Buffalo Bayou while the location provided good cover and helped hide their full strength it also left the Texians no room for retreat ,0
3591,3591,Since the late 1970s Bristol has been home to bands combining punk funk dub and political consciousness and trip hop and Bristol Sound artists such as Tricky Portishead and Massive Attack the list of bands from Bristol is extensive ,0
3592,3592,Over a period of more than three hours a total of six or eight Confederate batteries engaged the Union Army from the Confederate left flank but they were usually engaged only one at a time ,0
